MC,"Given the list arr = [0.27, 1.01, 2.01, 0.63, 0.57], give the code which will return the values [1.01, 2.01]",arr[1:3],1,Correct,"arr[1,3]",0,Wrong,arr[1-3],0,Wrong,arr(1:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.71, 1.83, 2.58, 0.1, 3.43, 5.58, 1.46, 0.84, 7.36], give the code which will return the values [1.83, 2.58, 0.1, 3.43, 5.58]",arr[1:6],1,Correct,"arr[1,6]",0,Wrong,arr[1-6],0,Wrong,arr(1:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.09, 0.15, 2.51, 0.29, 4.85, 0.38, 1.43, 0.16, 4.75, 3.59], give the code which will return the values [0.29, 4.85, 0.38, 1.43]",arr[3:7],1,Correct,"arr[3,7]",0,Wrong,arr[3-7],0,Wrong,arr(3:7),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.72, 0.35, 0.89, 2.47, 4.66, 6.29], give the code which will return the values [0.89]",arr[2:3],1,Correct,"arr[2,3]",0,Wrong,arr[2-3],0,Wrong,arr(2:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.74, 1.17, 1.98, 4.61, 5.17, 6.34, 6.63, 6.64, 5.73], give the code which will return the values [4.61]",arr[3:4],1,Correct,"arr[3,4]",0,Wrong,arr[3-4],0,Wrong,arr(3:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.86, 0.37, 1.62, 3.93, 5.93, 6.56, 6.69, 9.0, 5.14, 7.06], give the code which will return the values [1.62, 3.93, 5.93, 6.56]",arr[2:6],1,Correct,"arr[2,6]",0,Wrong,arr[2-6],0,Wrong,arr(2:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.94, 1.42, 2.1, 0.58, 0.59, 6.38], give the code which will return the values [2.1, 0.58]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.68, 0.03, 2.85, 3.76, 4.31, 1.9, 6.95], give the code which will return the values [0.03, 2.85]",arr[1:3],1,Correct,"arr[1,3]",0,Wrong,arr[1-3],0,Wrong,arr(1:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.56, 0.75, 2.56, 2.91, 2.02, 5.02, 2.67, 7.65, 4.85, 3.96], give the code which will return the values [2.91, 2.02, 5.02]",arr[3:6],1,Correct,"arr[3,6]",0,Wrong,arr[3-6],0,Wrong,arr(3:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.82, 0.02, 1.62, 0.81, 2.6, 4.82, 6.9, 6.13, 3.73, 7.76], give the code which will return the values [1.62, 0.81, 2.6, 4.82]",arr[2:6],1,Correct,"arr[2,6]",0,Wrong,arr[2-6],0,Wrong,arr(2:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.04, 1.38, 1.45, 2.76, 4.58, 5.48, 4.96], give the code which will return the values [1.45, 2.76, 4.58]",arr[2:5],1,Correct,"arr[2,5]",0,Wrong,arr[2-5],0,Wrong,arr(2:5),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.03, 1.95, 2.64, 1.94, 4.04, 1.95, 2.34, 9.1], give the code which will return the values [1.95, 2.64]",arr[1:3],1,Correct,"arr[1,3]",0,Wrong,arr[1-3],0,Wrong,arr(1:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.63, 1.26, 3.36, 6.76, 7.71], give the code which will return the values [1.26, 3.36]",arr[1:3],1,Correct,"arr[1,3]",0,Wrong,arr[1-3],0,Wrong,arr(1:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.87, 1.46, 3.7, 4.88, 5.47, 5.74, 4.01, 5.58], give the code which will return the values [3.7, 4.88]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.88, 1.37, 2.25, 3.22, 3.04, 0.1, 1.51], give the code which will return the values [2.25, 3.22]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.2, 1.03, 2.07, 3.4, 5.83], give the code which will return the values [1.03]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.97, 1.63, 0.01, 3.37, 4.28, 0.37, 2.22, 3.81], give the code which will return the values [1.63, 0.01, 3.37]",arr[1:4],1,Correct,"arr[1,4]",0,Wrong,arr[1-4],0,Wrong,arr(1:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.81, 1.17, 2.14, 2.79, 4.9, 4.39], give the code which will return the values [2.14, 2.79]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.23, 0.31, 0.08, 3.69, 1.69, 1.66, 6.01, 0.06, 3.54, 0.64], give the code which will return the values [0.31, 0.08, 3.69]",arr[1:4],1,Correct,"arr[1,4]",0,Wrong,arr[1-4],0,Wrong,arr(1:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.72, 1.31, 1.91, 3.22, 3.37, 4.78, 1.31, 2.6, 6.52, 6.57], give the code which will return the values [1.31, 1.91, 3.22, 3.37]",arr[1:5],1,Correct,"arr[1,5]",0,Wrong,arr[1-5],0,Wrong,arr(1:5),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.29, 0.62, 2.07, 3.81, 3.0, 2.05], give the code which will return the values [2.07, 3.81]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.3, 0.51, 1.32, 3.86, 4.81, 4.9], give the code which will return the values [1.32]",arr[2:3],1,Correct,"arr[2,3]",0,Wrong,arr[2-3],0,Wrong,arr(2:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.37, 1.72, 0.17, 0.72, 4.68, 0.71, 0.29, 2.85], give the code which will return the values [0.17, 0.72, 4.68, 0.71]",arr[2:6],1,Correct,"arr[2,6]",0,Wrong,arr[2-6],0,Wrong,arr(2:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.66, 1.25, 1.29, 3.49, 4.66, 1.47, 6.45, 0.9, 1.58, 0.14], give the code which will return the values [3.49]",arr[3:4],1,Correct,"arr[3,4]",0,Wrong,arr[3-4],0,Wrong,arr(3:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.36, 0.87, 2.6, 0.88, 6.92, 9.29], give the code which will return the values [0.87]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.7, 2.92, 2.15, 4.67, 2.54], give the code which will return the values [2.92, 2.15]",arr[1:3],1,Correct,"arr[1,3]",0,Wrong,arr[1-3],0,Wrong,arr(1:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.04, 1.92, 2.41, 1.44, 4.78, 1.81, 2.06, 2.53, 7.27], give the code which will return the values [1.92, 2.41, 1.44, 4.78, 1.81, 2.06]",arr[1:7],1,Correct,"arr[1,7]",0,Wrong,arr[1-7],0,Wrong,arr(1:7),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.82, 1.3, 1.1, 0.69, 4.37, 1.48, 5.54, 6.68], give the code which will return the values [1.1, 0.69, 4.37]",arr[2:5],1,Correct,"arr[2,5]",0,Wrong,arr[2-5],0,Wrong,arr(2:5),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.88, 1.04, 4.76, 4.99, 9.42], give the code which will return the values [1.04]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.25, 1.59, 2.08, 0.03, 0.5, 1.8, 0.85, 2.74, 0.62, 8.75], give the code which will return the values [2.08, 0.03, 0.5, 1.8]",arr[2:6],1,Correct,"arr[2,6]",0,Wrong,arr[2-6],0,Wrong,arr(2:6),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.24, 1.83, 2.8, 2.04, 3.49, 0.36, 6.17, 1.75, 5.97], give the code which will return the values [1.83, 2.8, 2.04, 3.49, 0.36, 6.17]",arr[1:7],1,Correct,"arr[1,7]",0,Wrong,arr[1-7],0,Wrong,arr(1:7),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.53, 1.53, 2.6, 2.61, 3.39, 2.95], give the code which will return the values [1.53, 2.6, 2.61]",arr[1:4],1,Correct,"arr[1,4]",0,Wrong,arr[1-4],0,Wrong,arr(1:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.07, 1.03, 2.33, 0.98, 0.64, 5.95, 5.76, 7.34], give the code which will return the values [2.33]",arr[2:3],1,Correct,"arr[2,3]",0,Wrong,arr[2-3],0,Wrong,arr(2:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.06, 0.92, 0.28, 2.35, 4.53, 5.59, 7.45], give the code which will return the values [0.28, 2.35]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.62, 1.47, 2.76, 3.24, 2.23, 1.7], give the code which will return the values [1.47]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.51, 1.18, 2.8, 0.77, 4.04, 5.49, 8.02], give the code which will return the values [2.8, 0.77]",arr[2:4],1,Correct,"arr[2,4]",0,Wrong,arr[2-4],0,Wrong,arr(2:4),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.05, 0.99, 3.45, 4.17, 6.59, 6.65], give the code which will return the values [3.45]",arr[2:3],1,Correct,"arr[2,3]",0,Wrong,arr[2-3],0,Wrong,arr(2:3),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.46, 2.7, 2.3, 2.94, 2.62, 7.56], give the code which will return the values [2.7]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [1.67, 1.92, 3.99, 5.56, 9.65], give the code which will return the values [1.92]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
MC,"Given the list arr = [0.57, 1.15, 0.42, 5.41, 9.93], give the code which will return the values [1.15]",arr[1:2],1,Correct,"arr[1,2]",0,Wrong,arr[1-2],0,Wrong,arr(1:2),0,Wrong,An error occurs,0,Wrong
